PLANT_CODE,MATERIAL_CODE,MATERIAL_DESC,BATCH_NO,BATCH_WEIGHT,STORAGE_LOC,BATCH_THICK,BATCH_WIDTH,RM_SOURCE,VENDOR,VENDOR_BATCH,GRN,PO_NO,PO_LINE_NO,PO_DELIVERY_DATE,MOVEMENT_TYPE,PRODUCT_GROUP,PRODUCT_TYPE,EQ_SPEC,EQ_SPEC_GROUP,EQ_SUB_SPEC,CHAPTER_ID,CHAPTER_TYPE,CROWN,SIMULATED_HEAT_NO,QA_MATCH_STATUS
2000,R_HR_CO,Hot Rolled Black Coil,24J0161R00,17.695,2001,2,930,0012000030,HONGKONG KAMTAI TRADING,2575266000,5000058891,4900000006,20,26-10-24,101,HR,COIL,15961_2012,,,,,,27319522,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,24J0300R00,17.66,2001,2,930,0012000030,HONGKONG KAMTAI TRADING,2575267000,5000058883,4900000006,20,26-10-24,101,HR,COIL,15961_2012,,,,,,88982221,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,24J0301R00,17.595,2001,2,930,0012000030,HONGKONG KAMTAI TRADING,2575268000,5000058905,4900000006,20,26-10-24,101,HR,COIL,15961_2012,,,,,,56244181,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,24J0316R00,17.605,2001,2,930,0012000030,HONGKONG KAMTAI TRADING,2577291000,5000058867,4900000006,20,26-10-24,101,HR,COIL,15961_2012,,,,,,10977891,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,24J0319R00,17.545,2001,2,930,0012000030,HONGKONG KAMTAI TRADING,2577375000,5000058860,4900000006,20,26-10-24,101,HR,COIL,15961_2012,,,,,,18172642,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,24J0327R00,17.59,2001,2,930,0012000030,HONGKONG KAMTAI TRADING,2586253000,5000058860,4900000006,20,26-10-24,101,HR,COIL,15961_2012,,,,,,62372719,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25B0547R00,15.86,2001,2.5,930,0011000004,JSW STEEL LIMITED,25016566,5000067258,4600000133,40,28-02-25,101,HR,COIL,15961_2012,,,,,,95700736,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25B0548R00,15.855,2001,2.5,930,0011000004,JSW STEEL LIMITED,25014096,5000067262,4600000133,40,28-02-25,101,HR,COIL,15961_2012,,,,,,62853051,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25B0549R00,15.885,2001,2.5,930,0011000004,JSW STEEL LIMITED,25014102,5000067263,4600000133,40,28-02-25,101,HR,COIL,15961_2012,,,,,,56149091,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25B0554R00,15.885,2001,2.5,930,0011000004,JSW STEEL LIMITED,25014095,5000067270,4600000133,40,28-02-25,101,HR,COIL,15961_2012,,,,,,65335186,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25B0555R00,15.8,2001,2.5,930,0011000004,JSW STEEL LIMITED,25014284,5000067275,4600000133,40,28-02-25,101,HR,COIL,15961_2012,,,,,,26181280,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25B0556R00,15.835,2001,2.5,930,0011000004,JSW STEEL LIMITED,25017284,5000067277,4600000133,40,28-02-25,101,HR,COIL,15961_2012,,,,,,69753484,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25B0559R00,17.01,2001,2.5,930,0011000004,JSW STEEL LIMITED,25012242,5000067286,4600000133,40,28-02-25,101,HR,COIL,15961_2012,,,,,,91870848,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25B0566R00,15.915,2001,2.5,930,0011000004,JSW STEEL LIMITED,25018997,5000067300,4600000133,40,28-02-25,101,HR,COIL,15961_2012,,,,,,37781088,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25B0573R00,15.81,2001,2.5,930,0011000004,JSW STEEL LIMITED,25014098,5000067313,4600000133,40,28-02-25,101,HR,COIL,15961_2012,,,,,,85590618,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25B0574R00,15.765,2001,2.5,930,0011000004,JSW STEEL LIMITED,25014097,5000067314,4600000133,40,28-02-25,101,HR,COIL,15961_2012,,,,,,30761547,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25B0577R00,15.64,2001,2.5,930,0011000004,JSW STEEL LIMITED,25014104,5000067317,4600000133,40,28-02-25,101,HR,COIL,15961_2012,,,,,,51555005,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0136R00,24.93,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25236691,5000071556,4600000150,170,04-05-25,101,HR,COIL,15961_2012,,,,,,47511556,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0153R00,21.035,2001,4,1265,11000004,JSW VIJAYANAGAR METALLICS,25236640,5000071595,4600000150,140,04-05-25,101,HR,COIL,15961_2012,,,,,,85183804,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0161P01,25.95,2001,4,1260,11000004,Colorshine Coated Pvt Ltd,25236198,5000071607,4600000150,160,12-05-25,101,HR,COIL,15961_2012,,,,,,88313903,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0165P01,25.945,2001,4,1260,11000004,Colorshine Coated Pvt Ltd,25236192,5000072068,4600000150,160,20-05-25,101,HR,COIL,15961_2012,,,,,,88692710,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0166R00,21.84,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25236793,5000071612,4600000150,170,05-05-25,101,HR,COIL,15961_2012,,,,,,19547365,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0172R00,22.02,2001,3.2,1235,0011000004,JSW VIJAYANAGAR METALLICS,25236869,5000071617,4600000150,130,05-05-25,101,HR,COIL,15961_2012,,,,,,51328118,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0216P01,26.01,2001,4,1260,11000004,Colorshine Coated Pvt Ltd,25236402,5000072099,4600000150,160,20-05-25,101,HR,COIL,15961_2012,,,,,,80179309,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0231R00,21.995,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25237690,5000071716,4600000150,170,05-05-25,101,HR,COIL,15961_2012,,,,,,74017522,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0271R00,22.32,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25237164,5000071781,4600000150,170,06-05-25,101,HR,COIL,15961_2012,,,,,,11596085,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0275P01,25.985,2001,4,1260,11000004,Colorshine Coated Pvt Ltd,25236190,5000071910,4600000150,160,20-05-25,101,HR,COIL,15961_2012,,,,,,97084602,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0313P01,25.985,2001,4,1260,11000004,Colorshine Coated Pvt Ltd,25236186,5000071859,4600000150,160,20-05-25,101,HR,COIL,15961_2012,,,,,,81200807,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0320R00,22.08,2001,4,1260,0011000004,JSW VIJAYANAGAR METALLICS,25236206,5000071925,4600000150,160,07-05-25,101,HR,COIL,15961_2012,,,,,,85958254,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0330R00,24.83,2001,4,1260,0011000004,JSW VIJAYANAGAR METALLICS,25237026,5000071947,4600000150,160,07-05-25,101,HR,COIL,15961_2012,,,,,,28165008,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0332R00,22,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25237688,5000071950,4600000150,170,07-05-25,101,HR,COIL,15961_2012,,,,,,80683717,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0335R00,26.165,2001,4,1260,0011000004,JSW VIJAYANAGAR METALLICS,25236371,5000071957,4600000150,160,07-05-25,101,HR,COIL,15961_2012,,,,,,63060626,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0339R00,26.025,2001,4,1260,0011000004,JSW VIJAYANAGAR METALLICS,25236194,5000071964,4600000150,160,07-05-25,101,HR,COIL,15961_2012,,,,,,26817425,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0345R00,22.1,2001,4,1260,0011000004,JSW VIJAYANAGAR METALLICS,25237705,5000071994,4600000150,160,08-05-25,101,HR,COIL,15961_2012,,,,,,19787538,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0350R00,23.115,2001,4,1260,0011000004,JSW VIJAYANAGAR METALLICS,25236130,5000072000,4600000150,160,08-05-25,101,HR,COIL,15961_2012,,,,,,39625138,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0356R00,26.05,2001,4,1260,0011000004,JSW VIJAYANAGAR METALLICS,25236184,5000072006,4600000150,160,08-05-25,101,HR,COIL,15961_2012,,,,,,27562364,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0372R00,25.905,2001,4,1260,0011000004,JSW VIJAYANAGAR METALLICS,25236526,5000072037,4600000150,160,08-05-25,101,HR,COIL,15961_2012,,,,,,11049956,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0376R00,24.9,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25236792,5000072041,4600000150,170,08-05-25,101,HR,COIL,15961_2012,,,,,,11854192,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0379P01,21.65,2001,4,1260,11000004,Colorshine Coated Pvt Ltd,25236204,5000072179,4600000150,160,20-05-25,101,HR,COIL,15961_2012,,,,,,39844054,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0386R00,22.015,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25237692,5000072066,4600000150,170,09-05-25,101,HR,COIL,15961_2012,,,,,,31741897,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0387P01,25.92,2001,4,1260,11000004,Colorshine Coated Pvt Ltd,25236403,5000071689,4600000150,160,19-05-25,101,HR,COIL,15961_2012,,,,,,73689237,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0388R00,22.085,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25237654,5000072069,4600000150,170,09-05-25,101,HR,COIL,15961_2012,,,,,,89026565,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0396R00,22.095,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25237702,5000072079,4600000150,170,09-05-25,101,HR,COIL,15961_2012,,,,,,72746482,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0406P01,25.915,2001,4,1260,11000004,Colorshine Coated Pvt Ltd,25236195,5000072225,4600000150,160,20-05-25,101,HR,COIL,15961_2012,,,,,,92210057,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0409P01,25.99,2001,4,1260,11000004,Colorshine Coated Pvt Ltd,25236187,5000071611,4600000150,160,19-05-25,101,HR,COIL,15961_2012,,,,,,89171448,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0413R00,22.05,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25237696,5000072108,4600000150,170,09-05-25,101,HR,COIL,15961_2012,,,,,,34912331,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0414R00,22.01,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25237694,5000072109,4600000150,170,09-05-25,101,HR,COIL,15961_2012,,,,,,31006068,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0415R00,22.045,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25237695,5000072110,4600000150,170,09-05-25,101,HR,COIL,15961_2012,,,,,,17312262,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0431R00,24.86,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25236692,5000072141,4600000150,170,09-05-25,101,HR,COIL,15961_2012,,,,,,66353418,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0441P01,25.975,2001,4,1260,11000004,Colorshine Coated Pvt Ltd,25236193,5000072045,4600000150,160,20-05-25,101,HR,COIL,15961_2012,,,,,,93756149,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0453P01,21.96,2001,4,1260,11000004,Colorshine Coated Pvt Ltd,25237704,5000072104,4600000150,160,20-05-25,101,HR,COIL,15961_2012,,,,,,77596220,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0459R00,21.99,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25237693,5000072233,4600000150,170,10-05-25,101,HR,COIL,15961_2012,,,,,,18819064,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25E0514R00,26.025,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25244998,5000073282,4600000158,90,26-05-25,101,HR,COIL,15961_2012,,,,,,67320781,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25E0516R00,26.115,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25245272,5000073284,4600000158,90,26-05-25,101,HR,COIL,15961_2012,,,,,,65266574,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25E0529R00,22.08,2001,2.8,1265,0011000004,JSW VIJAYANAGAR METALLIC,25244683,5000073363,4600000158,40,27-05-25,101,HR,COIL,15961_2012,,,,,,10542643,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25E0537R00,22.06,2001,2.8,1265,0011000004,JSW VIJAYANAGAR METALLIC,25244682,5000073372,4600000158,40,27-05-25,101,HR,COIL,15961_2012,,,,,,93436941,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25E0547R00,25.685,2001,2.8,1265,0011000004,JSW VIJAYANAGAR METALLICS,25245033,5000073474,4600000158,40,28-05-25,101,HR,COIL,15961_2012,,,,,,92791072,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25E0548R00,25.74,2001,2.8,1265,0011000004,JSW VIJAYANAGAR METALLICS,25245035,5000073475,4600000158,40,28-05-25,101,HR,COIL,15961_2012,,,,,,18813988,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25E0557R00,22.165,2001,2.8,1265,0011000004,JSW VIJAYANAGAR METALLICS,25244691,5000073514,4600000158,40,28-05-25,101,HR,COIL,15961_2012,,,,,,17272218,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25E0588R00,21.095,2001,2.8,1265,0011000004,JSW VIJAYANAGAR METALLICS,25245781,5000073600,4600000160,120,29-05-25,101,HR,COIL,15961_2012,,,,,,91354963,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25E0589R00,20.99,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLIC,25245698,5000073603,4600000158,90,29-05-25,101,HR,COIL,15961_2012,,,,,,49970949,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0604R00,21.005,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLIC,25245699,5000073631,4600000160,170,29-05-25,101,HR,COIL,15961_2012,,,,,,41674466,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25E0630R00,25.86,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25245405,5000073691,4600000158,90,30-05-25,101,HR,COIL,15961_2012,,,,,,74071154,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25E0636R00,26.175,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25245559,5000073705,4600000160,170,30-05-25,101,HR,COIL,15961_2012,,,,,,15974807,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25E0727P01,25.615,2001,1.8,1400,0011000144,Colorshine Coated Pvt Ltd,25306305,5000081450,4600000186,30,02-09-25,101,HR,COIL,15961_2012,,,,,,28762481,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25E0728P01,10,2001,1.2,1500,0011000144,Colorshine Coated Pvt Ltd,257474077,5000078693,4600000181,80,29-07-25,101,HR,COIL,15961_2012,,,,,,51004260,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25F0013R00,20.955,2001,3.2,1235,0011000004,JSW VIJAYANAGAR METALLICS,25245670,5000073968,4600000160,150,01-06-25,101,HR,COIL,15961_2012,,,,,,75979592,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0126R00,21.095,2001,2,1230,0011000004,JSW VIJAYANAGAR METALLICS,25245528,5000074170,4600000160,130,04-06-25,101,HR,COIL,15961_2012,,,,,,84604573,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25F0150R00,26.135,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25245560,5000074219,4600000160,170,05-06-25,101,HR,COIL,15961_2012,,,,,,88594199,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25F0152R00,24.45,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25247408,5000074221,4600000160,170,05-06-25,101,HR,COIL,15961_2012,,,,,,18765957,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25F0154R00,18.94,2001,3.2,1035,0011000004,JSW STEEL LIMITED,25066758,5000074223,4600000162,30,05-06-25,101,HR,COIL,15961_2012,,,,,,11643819,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0179R00,28.73,2001,2.2,1235,11000057,ANM Ispat Private Limited,256808093,5000074294,4600000153,60,06-06-25,101,HR,COIL,15961_2012,BIS,,72083990,N,,96828468,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0180R00,28.65,2001,2.5,1230,11000057,ANM Ispat Private Limited,256798088,5000074295,4600000153,30,06-06-25,101,HR,COIL,15961_2012,BIS,,72083990,N,,80907842,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0209R00,27.69,2001,2.5,1230,11000057,ANM Ispat Private Limited,256795099,5000074365,4600000153,30,07-06-25,101,HR,COIL,15961_2012,BIS,,72083990,N,,44830475,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0221R00,28.61,2001,2.2,1235,11000057,ANM Ispat Private Limited,256798075,5000074407,4600000153,60,07-06-25,101,HR,COIL,15961_2012,BIS,,72083990,N,,38193125,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0222R00,27.67,2001,2.5,1230,11000057,ANM Ispat Private Limited,256795100,5000074409,4600000153,30,07-06-25,101,HR,COIL,15961_2012,BIS,,72083990,N,,33086217,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0242R00,27.68,2001,2.2,1235,11000057,ANM Ispat Private Limited,256815079,5000074469,4600000153,60,08-06-25,101,HR,COIL,15961_2012,BIS,,72083990,N,,35522103,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0254R00,27.56,2001,2.2,1235,11000057,ANM Ispat Private Limited,256815094,5000074505,4600000153,60,08-06-25,101,HR,COIL,15961_2012,BIS,,72083990,N,,37950699,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0256R00,27.49,2001,2.2,1235,11000057,ANM Ispat Private Limited,256815095,5000074507,4600000153,60,08-06-25,101,HR,COIL,15961_2012,BIS,,72083990,N,,28105653,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0257R00,27.6,2001,2.2,1235,11000057,ANM Ispat Private Limited,256815089,5000074508,4600000153,60,08-06-25,101,HR,COIL,15961_2012,BIS,,72083990,N,,98869915,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0296R00,27.71,2001,2.2,1235,11000057,ANM Ispat Private Limited,256815080,5000074577,4600000153,60,08-06-25,101,HR,COIL,15961_2012,BIS,,72083990,N,,52108527,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0298R00,27.45,2001,2.5,1230,11000057,ANM Ispat Private Limited,256815067,5000074583,4600000153,30,09-06-25,101,HR,COIL,15961_2012,BIS,,72083990,N,,22957588,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0455R00,18.205,2001,2,1020,0011000004,JSW STEEL LIMITED,25068724,5000075352,4600000169,40,19-06-25,101,HR,COIL,15961_2012,,,,,,77122707,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0660R00,20.92,2001,2.5,1235,0011000004,JSW STEEL LIMITED,25077816,5000075900,4600000169,20,26-06-25,101,HR,COIL,15961_2012,,,,,,68870490,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0760R00,21.125,2001,2.5,1235,0011000004,JSW VIJAYANAGAR METALLICS,25257290,5000076055,4600000174,20,27-06-25,101,HR,COIL,15961_2012,,,,,,36571446,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25F0793R00,24.845,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25245271,5000076168,4600000174,50,28-06-25,101,HR,COIL,15961_2012,,,,,,82291039,MATCHED
2000,R_HR>3MM_CO,Hot Rolled Black Coil 3mm & Above,25F0796R00,25.54,2001,4,1265,0011000004,JSW VIJAYANAGAR METALLICS,25245136,5000076171,4600000174,50,28-06-25,101,HR,COIL,15961_2012,,,,,,16748554,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0832R00,21.065,2001,2.5,1235,0011000004,JSW VIJAYANAGAR METALLICS,25256795,5000076220,4600000174,20,28-06-25,101,HR,COIL,15961_2012,,,,,,71435093,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0846R00,21.125,2001,2,1230,0011000004,JSW VIJAYANAGAR METALLICS,25256698,5000076239,4600000174,30,28-06-25,101,HR,COIL,15961_2013,,,,,,37461444,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0855R00,26.32,2001,2.5,1235,0011000057,TATA STEEL MERAMANDLI,256888075A,5000076291,4600000172,60,29-06-25,101,HR,COIL,15961_2012,,,,,,51515662,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0884R00,27.81,2001,2.2,1235,0011000057,TATA STEEL MERAMANDLI,256911080,5000076360,4600000172,10,30-06-25,101,HR,COIL,15961_2016,,,,,,90435024,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0894R00,27.73,2001,2,1230,0011000057,TATA STEEL MERAMANDLI,256912080,5000076373,4600000172,50,30-06-25,101,HR,COIL,15961_2012,,,,,,55175676,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0900R00,23.91,2001,2.5,1235,0011000057,TATA STEEL MERAMANDLI,256899074,5000076379,4600000172,60,30-06-25,101,HR,COIL,15961_2012,,,,,,73206735,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0933R00,27.74,2001,2.2,1235,0011000057,TATA STEEL MERAMANDLI,256911078,5000076416,4600000172,10,30-06-25,101,HR,COIL,15961_2012,,,,,,42899947,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0939R00,27.79,2001,2.2,1235,0011000057,TATA STEEL MERAMANDLI,256912072,5000076422,4600000172,10,30-06-25,101,HR,COIL,15961_2017,,,,,,95622257,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0955R00,20.67,2001,2,1230,0011000004,JSW STEEL LIMITED,25077550,5000076444,4600000169,50,30-06-25,101,HR,COIL,15961_2012,,,,,,89829368,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0956R00,21.015,2001,2.5,1235,0011000004,JSW VIJAYANAGAR METALLICS,25256845,5000076447,4600000174,20,30-06-25,101,HR,COIL,15961_2012,,,,,,43990766,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0962R00,21.06,2001,2.5,1235,0011000004,JSW VIJAYANAGAR METALLICS,25256804,5000076454,4600000174,20,30-06-25,101,HR,COIL,15961_2012,,,,,,67580211,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25F0973R00,21.77,2001,2.2,1235,0011000057,TATA STEEL MERAMANDLI,256916058,5000076489,4600000172,10,30-06-25,101,HR,COIL,15961_2027,,,,,,54886519,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25G0015R00,19.75,2001,2.2,1235,0011000004,JSW VIJAYANAGAR METALLICS,25259623,5000076558,4600000174,10,02-07-25,101,HR,COIL,15961_2018,,,,,,56723295,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25G0016R00,21.885,2001,2.2,1235,0011000004,JSW VIJAYANAGAR METALLICS,25259146,5000076559,4600000174,10,02-07-25,101,HR,COIL,15961_2019,,,,,,38087579,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25G0020R00,25.4,2001,2.5,1235,0011000004,JSW VIJAYANAGAR METALLICS,25259124,5000076565,4600000174,20,02-07-25,101,HR,COIL,15961_2012,,,,,,81130371,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25G0021R00,21.055,2001,2.5,1235,0011000004,JSW VIJAYANAGAR METALLICS,25257296,5000076566,4600000174,20,02-07-25,101,HR,COIL,15961_2012,,,,,,66384600,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25G0022R00,19.83,2001,2.2,1235,0011000004,JSW VIJAYANAGAR METALLICS,25259706,5000076567,4600000174,10,02-07-25,101,HR,COIL,15961_2012,,,,,,44825088,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25G0024R00,19.7,2001,2.5,1235,0011000004,JSW VIJAYANAGAR METALLICS,25257749,5000076569,4600000174,20,02-07-25,101,HR,COIL,15961_2012,,,,,,76552290,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25G0027R00,25.56,2001,2.2,1235,0011000004,JSW VIJAYANAGAR METALLICS,25259171,5000076573,4600000174,10,02-07-25,101,HR,COIL,15961_2020,,,,,,95896911,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25G0031R00,25.38,2001,2.5,1235,0011000004,JSW VIJAYANAGAR METALLICS,25259126,5000076577,4600000174,20,02-07-25,101,HR,COIL,15961_2012,,,,,,36923883,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25G0033R00,19.77,2001,2.2,1235,0011000004,JSW VIJAYANAGAR METALLICS,25259709,5000076579,4600000174,10,02-07-25,101,HR,COIL,15961_2021,,,,,,39112662,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25G0039R00,18.92,2001,2.5,1235,0011000004,JSW VIJAYANAGAR METALLICS,25259247,5000076586,4600000174,20,02-07-25,101,HR,COIL,15961_2012,,,,,,52476958,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25G0046R00,25.49,2001,2.5,1235,0011000004,JSW VIJAYANAGAR METALLICS,25259127,5000076595,4600000174,20,02-07-25,101,HR,COIL,15961_2012,,,,,,83092938,MATCHED
2000,R_HR_CO,Hot Rolled Black Coil,25G0047R00,18.9,2001,2.5,1235,0011000004,JSW VIJAYANAGAR METALLICS,25259250,5000076596,4600000174,20,02-07-25,101,HR,COIL,15961_2012,,,,,,52152303,MATCHED
